[6990 131105-15:40:13.868] INFO: load service log ok
[6990 131105-15:40:13.868] INFO: host log level DEBUG
[6990 131105-15:40:13.868] INFO: load service dispatcher ok
[6990 131105-15:40:13.868] INFO: load service node ok
[6990 131105-15:40:13.868] INFO: load service centerc ok
[6990 131105-15:40:13.868] INFO: load service cmdctl ok
[6990 131105-15:40:13.868] INFO: load service world ok
[6990 131105-15:40:13.868] INFO: load service gamematch ok
[6990 131105-15:40:13.868] INFO: load service playerdb ok
[6990 131105-15:40:13.868] INFO: node register, NODE[world0000,T03,C-001,L0.0.0.0:0,N127.0.0.1:8300,G0.0.0.0:0]
[6990 131105-15:40:13.868] INFO: listen on 127.0.0.1:8300
[6990 131105-15:40:13.868] INFO: connect to 127.0.0.1:8000 ...
[6990 131105-15:40:13.868] INFO: connect to center ok
[6990 131105-15:40:13.868] INFO: load tplt: ./res/tbl/roledata.tbl
[6990 131105-15:40:13.868] INFO: Shaco start
[6990 131105-15:44:23.726] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.727] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.727] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.727] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.727] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.727] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.727] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.727] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.728] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.728] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.728] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.728] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.728] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.728] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.729] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.729] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.729] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.729] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.729] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.729] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.730] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.730] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.730] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.730] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.730] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.730] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.731] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.731] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.731] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.731] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.731] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.731] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.732] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.732] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.732] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.732] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.732] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.732] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.733] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.733] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.733] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.733] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.733] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.733] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.734] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.734] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.734] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.734] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.735] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.735] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.735] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.735] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.735] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.735] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.736] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.736] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.736] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.736] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.736] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.736] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.737] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.737] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.737] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.737] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.737] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.737] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.738] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.738] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.738] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.738] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.738] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.738] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.739] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.739] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.739] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.739] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.739] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.739] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.739] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.740] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.740] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.740] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.740] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.740] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.740] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.741] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.741] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.741] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.741] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.741] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.741] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.742] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.742] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.742] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.742] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.742] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.743] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.743] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.743] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.743] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.743] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.743] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.744] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.744] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.744] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.744] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.744] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.744] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.744] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.745] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.745] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.745] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.745] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.745] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.746] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.746] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.746] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.746] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.746] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.747] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.747] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.747] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.747] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.747] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.747] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.747] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.748] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.748] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.748] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.748] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.748] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.748] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.749] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.749] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.749] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.749] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.749] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.749] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.750] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.750] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.750] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.750] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.750] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.750] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.751] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.751] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.751] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.751] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.751] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.751] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.751] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.752] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.752] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.752] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.752] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.752] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.752] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.752] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.753] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.753] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.753] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.753] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.753] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.753] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.754] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.754] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.754] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.754] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.754] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.754] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.755] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.755] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.755] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.755] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.755] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.755] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.756] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.756] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.756] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.756] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.756] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.756] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.756] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.757] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.757] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.757] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.757] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.757] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.757] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.758] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.758] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.758] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.758] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.758] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.758] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.759] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.759] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.759] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.759] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.759] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.759] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.760] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.760] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.760] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.760] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.760] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.760] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.761] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.761] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.761] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.761] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.761] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.761] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.761] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.762] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.762] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.762] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.762] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.762] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.763] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.763] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.763] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.763] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.763] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.764] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.764] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.764] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.764] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.764] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.764] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.764] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.765] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.765] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.765] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.765] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.765] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.766] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.766] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.766] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.766] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.766] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.766] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.767] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.767] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.767] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.767] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.767] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.767] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.768] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.768] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.768] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.768] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.768] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.768] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.768] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.769] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.769] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.769] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.769] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.769] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.769] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.770] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.770] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.770] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.770] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.770] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.771] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.771] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.771] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.771] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.771] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.772] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.772] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.772] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.772] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.772] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.772] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.773] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.773] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.773] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.773] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.773] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.773] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.773] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.774] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.774] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.774] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.774] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.774] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.775] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.775] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.775] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.775] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.775] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.775] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.775] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.776] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.776] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.776] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.776] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.776] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.776] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.777] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.777] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.777] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.777] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.777] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.777] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.777] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.778] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.778] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.778] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.778] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.778] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.778] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.779] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.779] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.779] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.779] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.779] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.779] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.779] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.780] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.780] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.780] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.780] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.780] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:23.780] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:23.781] DEBUG: Receive msg:12, from gate, to service:world
